X,Y,Z,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,xcoord,ycoord
-102.31604,31.87740326,0,(no SSID),"Network ID: 9A:2D:13:A0:3E:53
Encryption: WPA2
Time: 2024-11-16T21:32:47.000-08:00
Signal: -82.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.31604,31.87740326
-102.3231888,31.87593079,0,(no SSID),"Network ID: 9A:41:FC:EA:BB:AD
Encryption: WPA2
Time: 2024-11-16T21:41:34.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3231888,31.87593079
-102.315506,31.87896729,0,(no SSID),"Network ID: 9A:41:FC:ED:A0:AD
Encryption: WPA2
Time: 2024-11-16T21:25:55.000-08:00
Signal: -84.0
Accuracy: 5.3
Type: WIFI",,,,,-1,0,-1,,,-102.315506,31.87896729
-102.3263245,31.87713051,0,myGMC 090a,"Network ID: 9A:49:14:01:09:0A
Encryption: WPA2
Time: 2024-11-16T20:48:20.000-08:00
Signal: -96.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3263245,31.87713051
-102.3293152,31.87957573,0,RALPH80,"Network ID: 9A:49:14:80:CA:B6
Encryption: WPA2
Time: 2024-11-16T20:16:32.000-08:00
Signal: -96.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3293152,31.87957573
-102.3126907,31.87338066,0,myBuick,"Network ID: 9A:49:14:BD:97:61
Encryption: WPA2
Time: 2024-11-16T21:49:59.000-08:00
Signal: -97.0
Accuracy: 4.6
Type: WIFI",,,,,-1,0,-1,,,-102.3126907,31.87338066
-102.3122177,31.87890816,0,dddddddddd,"Network ID: 9A:53:22:C8:CF:19
Encryption: WPA2
Time: 2024-11-16T21:17:20.000-08:00
Signal: -95.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3122177,31.87890816
-102.3217239,31.87979507,0,iPhone,"Network ID: 9A:7A:FC:7A:D9:97
Encryption: WPA3
Time: 2024-11-16T20:58:33.000-08:00
Signal: -87.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3217239,31.87979507
-102.3232117,31.87234497,0,Q,"Network ID: 9A:98:B5:42:84:F8
Encryption: WPA2
Time: 2024-11-16T20:30:59.000-08:00
Signal: -87.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3232117,31.87234497
-102.3232117,31.87234497,0,Q-Guest,"Network ID: 9A:98:B5:42:84:F9
Encryption: WPA2
Time: 2024-11-16T20:30:59.000-08:00
Signal: -87.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3232117,31.87234497
-102.3282929,31.87582588,0,(no SSID),"Network ID: 9A:9A:4A:33:D1:46
Encryption: WPA2
Time: 2024-11-16T22:14:57.000-08:00
Signal: -98.0
Accuracy: 1.2
Type: WIFI",,,,,-1,0,-1,,,-102.3282929,31.87582588
-102.3238754,31.87554741,0,Guest5G,"Network ID: 9A:F7:81:FF:AC:A5
Encryption: WPA2
Time: 2024-11-16T20:37:58.000-08:00
Signal: -75.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3238754,31.87554741
-102.3242264,31.87547112,0,(no SSID),"Network ID: 9C:05:D6:F1:AB:74
Encryption: WPA2
Time: 2024-11-16T20:34:15.000-08:00
Signal: -80.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3242264,31.87547112
-102.3176498,31.87824631,0,kadosh1,"Network ID: 9C:0B:05:63:F1:27
Encryption: WPA2
Time: 2024-11-16T21:35:23.000-08:00
Signal: -86.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3176498,31.87824631
-102.3179474,31.87799644,0,kadosh1,"Network ID: 9C:0B:05:63:F1:28
Encryption: WPA2
Time: 2024-11-16T21:35:29.000-08:00
Signal: -89.0
Accuracy: 3.2
Type: WIFI",,,,,-1,0,-1,,,-102.3179474,31.87799644
-102.3176498,31.87824631,0,(no SSID),"Network ID: 9C:0B:05:63:F1:2A
Encryption: Unknown
Time: 2024-11-16T21:35:23.000-08:00
Signal: -85.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3176498,31.87824631
-102.3263168,31.87146187,0,Petro,"Network ID: 9C:0B:05:8C:33:68
Encryption: WPA2
Time: 2024-11-16T22:09:10.000-08:00
Signal: -95.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3263168,31.87146187
-102.3159866,31.87895584,0,Astound 136,"Network ID: 9C:0B:05:90:AD:E6
Encryption: WPA3
Time: 2024-11-16T21:25:29.000-08:00
Signal: -98.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3159866,31.87895584
-102.3163147,31.87887573,0,Astound 136,"Network ID: 9C:0B:05:90:AD:E7
Encryption: WPA3
Time: 2024-11-16T21:25:24.000-08:00
Signal: -80.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3163147,31.87887573
-102.3163147,31.87887573,0,Astound 136,"Network ID: 9C:0B:05:90:AD:E8
Encryption: WPA3
Time: 2024-11-16T21:25:24.000-08:00
Signal: -88.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3163147,31.87887573
-102.3157959,31.87892532,0,(no SSID),"Network ID: 9C:0B:05:90:AD:E9
Encryption: Unknown
Time: 2024-11-16T21:26:20.000-08:00
Signal: -96.0
Accuracy: 3.1
Type: WIFI",,,,,-1,0,-1,,,-102.3157959,31.87892532
-102.3154068,31.8788414,0,(no SSID),"Network ID: 9C:0B:05:90:AD:EA
Encryption: Unknown
Time: 2024-11-16T21:25:59.000-08:00
Signal: -80.0
Accuracy: 4.3
Type: WIFI",,,,,-1,0,-1,,,-102.3154068,31.8788414
-102.3159866,31.87895584,0,(no SSID),"Network ID: 9C:0B:05:90:AD:EB
Encryption: Unknown
Time: 2024-11-16T21:25:29.000-08:00
Signal: -83.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3159866,31.87895584
-102.3214722,31.87088203,0,FamEguino,"Network ID: 9C:0B:05:A4:0A:06
Encryption: WPA2
Time: 2024-11-16T20:28:29.000-08:00
Signal: -78.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3214722,31.87088203
-102.3215408,31.87098694,0,FamEguino,"Network ID: 9C:0B:05:A4:0A:07
Encryption: WPA2
Time: 2024-11-16T20:28:20.000-08:00
Signal: -77.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3215408,31.87098694
-102.3215408,31.87098694,0,FamEguino,"Network ID: 9C:0B:05:A4:0A:08
Encryption: WPA2
Time: 2024-11-16T20:28:20.000-08:00
Signal: -78.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3215408,31.87098694
-102.3216171,31.87133217,0,(no SSID),"Network ID: 9C:0B:05:A4:0A:09
Encryption: Unknown
Time: 2024-11-16T20:28:13.000-08:00
Signal: -97.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3216171,31.87133217
-102.3214722,31.87088203,0,(no SSID),"Network ID: 9C:0B:05:A4:0A:0B
Encryption: Unknown
Time: 2024-11-16T20:28:29.000-08:00
Signal: -74.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3214722,31.87088203
-102.3174286,31.87169456,0,ARRIS-9E82-5G,"Network ID: 9C:34:26:43:9E:85
Encryption: WPA2
Time: 2024-11-16T21:45:52.000-08:00
Signal: -94.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3174286,31.87169456
-102.3225784,31.8789196,0,ARRIS-A46A,"Network ID: 9C:34:26:43:A4:68
Encryption: WPA2
Time: 2024-11-16T21:00:48.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3225784,31.8789196
-102.3202438,31.87532806,0,ARRIS-3EF2,"Network ID: 9C:34:26:A7:3E:F0
Encryption: WPA2
Time: 2024-11-16T21:43:34.000-08:00
Signal: -81.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3202438,31.87532806
-102.3203049,31.87498093,0,ARRIS-3EF2-5G,"Network ID: 9C:34:26:A7:3E:F5
Encryption: WPA2
Time: 2024-11-16T21:43:53.000-08:00
Signal: -91.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3203049,31.87498093
-102.322731,31.87833214,0,ARRIS-40B2-5G,"Network ID: 9C:34:26:A7:40:B5
Encryption: WPA2
Time: 2024-11-16T20:59:13.000-08:00
Signal: -83.0
Accuracy: 3.0
Type: WIFI",,,,,-1,0,-1,,,-102.322731,31.87833214
-102.3204727,31.8779583,0,ARRIS-458A,"Network ID: 9C:34:26:A7:45:88
Encryption: WPA2
Time: 2024-11-16T21:37:33.000-08:00
Signal: -83.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3204727,31.8779583
-102.3197861,31.87868118,0,ARRIS-458A-5G,"Network ID: 9C:34:26:A7:45:8D
Encryption: WPA2
Time: 2024-11-16T21:37:45.000-08:00
Signal: -92.0
Accuracy: 2.9
Type: WIFI",,,,,-1,0,-1,,,-102.3197861,31.87868118
-102.3204727,31.88162231,0,suddenlink.net-60F2-5G,"Network ID: 9C:34:26:A7:60:F5
Encryption: WPA2
Time: 2024-11-16T21:02:24.000-08:00
Signal: -81.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3204727,31.88162231
-102.3168793,31.87704849,0,Becker,"Network ID: 9C:34:26:A7:64:D0
Encryption: WPA2
Time: 2024-11-16T21:31:02.000-08:00
Signal: -77.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3168793,31.87704849
-102.3167954,31.87677765,0,Becker-5G,"Network ID: 9C:34:26:A7:64:D5
Encryption: WPA2
Time: 2024-11-16T21:33:52.000-08:00
Signal: -86.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3167954,31.87677765
-102.3238754,31.87554741,0,ARRIS-BE2A,"Network ID: 9C:34:26:A7:BE:28
Encryption: WPA2
Time: 2024-11-16T20:37:58.000-08:00
Signal: -75.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3238754,31.87554741
-102.3238754,31.87554741,0,ARRIS-BE2A-5G,"Network ID: 9C:34:26:A7:BE:2D
Encryption: WPA2
Time: 2024-11-16T20:37:58.000-08:00
Signal: -91.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.3238754,31.87554741
-102.3218308,31.88083649,0,Rosy-5G,"Network ID: 9C:34:26:A7:C4:D5
Encryption: WPA2
Time: 2024-11-16T20:55:54.000-08:00
Signal: -91.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3218308,31.88083649
-102.3125839,31.8769989,0,ARRIS-D472,"Network ID: 9C:34:26:A7:D4:70
Encryption: WPA2
Time: 2024-11-16T21:22:39.000-08:00
Signal: -86.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3125839,31.8769989
-102.3128891,31.8768692,0,ARRIS-D472-5G,"Network ID: 9C:34:26:A7:D4:75
Encryption: WPA2
Time: 2024-11-16T21:23:10.000-08:00
Signal: -89.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3128891,31.8768692
-102.322731,31.87833214,0,Cat-5G,"Network ID: 9C:34:26:A7:D4:F5
Encryption: WPA2
Time: 2024-11-16T20:59:13.000-08:00
Signal: -84.0
Accuracy: 3.0
Type: WIFI",,,,,-1,0,-1,,,-102.322731,31.87833214
-102.3232803,31.88032341,0,ARRIS-DB1A,"Network ID: 9C:34:26:A7:DB:18
Encryption: WPA2
Time: 2024-11-16T20:54:42.000-08:00
Signal: -87.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3232803,31.88032341
-102.3230667,31.88027954,0,ARRIS-DB1A-5G,"Network ID: 9C:34:26:A7:DB:1D
Encryption: WPA2
Time: 2024-11-16T20:54:17.000-08:00
Signal: -91.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3230667,31.88027954
-102.3245468,31.878582,0,ARRIS-807A,"Network ID: 9C:34:26:A8:80:78
Encryption: WPA2
Time: 2024-11-16T20:53:07.000-08:00
Signal: -91.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3245468,31.878582
-102.3221207,31.87865829,0,ARRIS-81DA,"Network ID: 9C:34:26:A8:81:D8
Encryption: WPA2
Time: 2024-11-16T21:00:13.000-08:00
Signal: -68.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3221207,31.87865829
-102.3219452,31.87878609,0,ARRIS-81DA-5G,"Network ID: 9C:34:26:A8:81:DD
Encryption: WPA2
Time: 2024-11-16T20:58:53.000-08:00
Signal: -77.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3219452,31.87878609
-102.3239594,31.8794384,0,TINKERBELL 2.4 ghz,"Network ID: 9C:34:26:A8:84:28
Encryption: WPA2
Time: 2024-11-16T20:53:47.000-08:00
Signal: -81.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3239594,31.8794384
-102.3237,31.87948608,0,TINKERBELL 5 ghz,"Network ID: 9C:34:26:A8:84:2D
Encryption: WPA2
Time: 2024-11-16T20:53:52.000-08:00
Signal: -91.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3237,31.87948608
-102.3282166,31.87667847,0,ARRIS-868A,"Network ID: 9C:34:26:A8:86:88
Encryption: WPA2
Time: 2024-11-16T20:17:52.000-08:00
Signal: -100.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3282166,31.87667847
-102.328186,31.87594223,0,ARRIS-868A-5G,"Network ID: 9C:34:26:A8:86:8D
Encryption: WPA2
Time: 2024-11-16T20:42:53.000-08:00
Signal: -91.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.328186,31.87594223
-102.3274612,31.87478256,0,ARRIS-8692,"Network ID: 9C:34:26:A8:86:90
Encryption: WPA2
Time: 2024-11-16T20:42:18.000-08:00
Signal: -75.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3274612,31.87478256
-102.3272095,31.87397003,0,ARRIS-8692-5G,"Network ID: 9C:34:26:A8:86:95
Encryption: WPA2
Time: 2024-11-16T20:22:55.000-08:00
Signal: -88.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3272095,31.87397003
-102.3216629,31.87987328,0,ARRIS-7572-5G,"Network ID: 9C:34:26:B0:75:75
Encryption: WPA2
Time: 2024-11-16T20:57:54.000-08:00
Signal: -78.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3216629,31.87987328
-102.3185425,31.87446785,0,ARRIS-9AEA-5G,"Network ID: 9C:34:26:B0:9A:ED
Encryption: WPA2
Time: 2024-11-16T21:44:23.000-08:00
Signal: -87.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3185425,31.87446785
-102.3266449,31.87482071,0,ARRIS-01D2-5G,"Network ID: 9C:34:26:B1:01:D5
Encryption: WPA2
Time: 2024-11-16T20:36:11.000-08:00
Signal: -97.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3266449,31.87482071
-102.3226852,31.87953568,0,CowboyErnestoAlb,"Network ID: 9C:34:26:B1:04:58
Encryption: WPA2
Time: 2024-11-16T20:57:22.000-08:00
Signal: -76.0
Accuracy: 3.3
Type: WIFI",,,,,-1,0,-1,,,-102.3226852,31.87953568
-102.3223877,31.87950516,0,CowboyErnestoAlb,"Network ID: 9C:34:26:B1:04:5D
Encryption: WPA2
Time: 2024-11-16T20:57:28.000-08:00
Signal: -84.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3223877,31.87950516
-102.322937,31.86955452,0,ARRIS-BFD2_5GEXT,"Network ID: 9C:3D:CF:18:D5:F1
Encryption: WPA2
Time: 2024-11-16T21:58:23.000-08:00
Signal: -95.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.322937,31.86955452
-102.3223724,31.86987114,0,ARRIS-BFD2_2GEXT,"Network ID: 9C:3D:CF:18:D5:F2
Encryption: WPA2
Time: 2024-11-16T21:58:08.000-08:00
Signal: -96.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3223724,31.86987114
-102.3143616,31.8788414,0,newhomerouter-5G,"Network ID: 9C:3D:CF:1B:5D:2D
Encryption: WPA2
Time: 2024-11-16T21:21:09.000-08:00
Signal: -87.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3143616,31.8788414
-102.3144531,31.87924194,0,newhomerouter,"Network ID: 9C:3D:CF:1B:5D:2E
Encryption: WPA2
Time: 2024-11-16T21:20:59.000-08:00
Signal: -82.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3144531,31.87924194
-102.3164978,31.88245964,0,S&G5,"Network ID: 9C:3D:CF:2B:77:07
Encryption: WPA2
Time: 2024-11-16T21:12:08.000-08:00
Signal: -88.0
Accuracy: 1.7
Type: WIFI",,,,,-1,0,-1,,,-102.3164978,31.88245964
-102.317009,31.87776375,0,ARLO_VMB_1589825753,"Network ID: 9C:3D:CF:39:9C:FA
Encryption: WPA2
Time: 2024-11-16T21:34:08.000-08:00
Signal: -86.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.317009,31.87776375
-102.3222961,31.87403679,0,Witte_NETGEAR_EXT,"Network ID: 9C:3D:CF:74:58:1F
Encryption: WPA2
Time: 2024-11-16T20:26:28.000-08:00
Signal: -95.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3222961,31.87403679
-102.3215408,31.87620926,0,(no SSID),"Network ID: 9C:3D:CF:F6:52:44
Encryption: WPA2
Time: 2024-11-16T20:33:05.000-08:00
Signal: -80.0
Accuracy: 4.6
Type: WIFI",,,,,-1,0,-1,,,-102.3215408,31.87620926
-102.3215408,31.87620926,0,(no SSID),"Network ID: 9C:3D:CF:F6:7C:A6
Encryption: WPA2
Time: 2024-11-16T20:33:05.000-08:00
Signal: -67.0
Accuracy: 4.6
Type: WIFI",,,,,-1,0,-1,,,-102.3215408,31.87620926
-102.3160324,31.88237381,0,NetWest_Wifi_MainOffice,"Network ID: 9C:53:22:97:1F:94
Encryption: WPA2
Time: 2024-11-16T21:12:35.000-08:00
Signal: -81.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3160324,31.88237381
-102.3184128,31.88079643,0,Bad_Habits_Wifi_5G,"Network ID: 9C:53:22:97:21:2E
Encryption: WPA2
Time: 2024-11-16T21:10:38.000-08:00
Signal: -92.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3184128,31.88079643
-102.3178558,31.87983131,0,Bad_Habits_Wifi,"Network ID: 9C:53:22:97:21:2F
Encryption: WPA2
Time: 2024-11-16T21:19:55.000-08:00
Signal: -78.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3178558,31.87983131
-102.3168793,31.87704849,0,Skybell_A2BB104536  ,"Network ID: 9C:54:DA:12:56:9B
Encryption: Unknown
Time: 2024-11-16T21:31:02.000-08:00
Signal: -72.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3168793,31.87704849
-102.3238602,31.87443542,0,MyHouse,"Network ID: 9C:57:BC:0B:38:C6
Encryption: WPA2
Time: 2024-11-16T20:23:50.000-08:00
Signal: -78.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3238602,31.87443542
-102.3238602,31.87443542,0,(no SSID),"Network ID: 9C:57:BC:0B:38:C9
Encryption: Unknown
Time: 2024-11-16T20:23:50.000-08:00
Signal: -79.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3238602,31.87443542
-102.3127747,31.87775803,0,hx45107,"Network ID: 9C:57:BC:0E:E0:07
Encryption: WPA2
Time: 2024-11-16T21:22:29.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3127747,31.87775803
-102.3127747,31.87775803,0,(no SSID),"Network ID: 9C:57:BC:0E:E0:0A
Encryption: Unknown
Time: 2024-11-16T21:22:29.000-08:00
Signal: -86.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3127747,31.87775803
-102.3127747,31.87775803,0,hx45107 Guest,"Network ID: 9C:57:BC:0E:E0:10
Encryption: WPA2
Time: 2024-11-16T21:22:29.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3127747,31.87775803
-102.3223038,31.87800217,0,DiCkBuTt,"Network ID: 9C:57:BC:1F:A2:C6
Encryption: WPA2
Time: 2024-11-16T20:59:52.000-08:00
Signal: -75.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3223038,31.87800217
-102.3220444,31.87826729,0,DiCkBuTt,"Network ID: 9C:57:BC:1F:A2:C7
Encryption: WPA2
Time: 2024-11-16T20:59:59.000-08:00
Signal: -70.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3220444,31.87826729
-102.3221207,31.87808228,0,(no SSID),"Network ID: 9C:57:BC:1F:A2:C9
Encryption: Unknown
Time: 2024-11-16T20:59:54.000-08:00
Signal: -75.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3221207,31.87808228
-102.3223038,31.87800217,0,(no SSID),"Network ID: 9C:57:BC:1F:A2:CA
Encryption: Unknown
Time: 2024-11-16T20:59:52.000-08:00
Signal: -84.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3223038,31.87800217
-102.3238602,31.87443542,0,MyHouse,"Network ID: 9C:57:BC:21:29:66
Encryption: WPA2
Time: 2024-11-16T20:23:50.000-08:00
Signal: -82.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3238602,31.87443542
-102.3231659,31.87786484,0,DoPehoUsE,"Network ID: 9C:57:BC:2D:B9:C6
Encryption: WPA2
Time: 2024-11-16T20:59:33.000-08:00
Signal: -78.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3231659,31.87786484
-102.3230209,31.87825584,0,DoPehoUsE,"Network ID: 9C:57:BC:2D:B9:C7
Encryption: WPA2
Time: 2024-11-16T20:59:18.000-08:00
Signal: -86.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3230209,31.87825584
-102.3233032,31.87799263,0,(no SSID),"Network ID: 9C:57:BC:2D:B9:C9
Encryption: Unknown
Time: 2024-11-16T20:59:28.000-08:00
Signal: -80.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3233032,31.87799263
-102.3230209,31.87825584,0,(no SSID),"Network ID: 9C:57:BC:2D:B9:CA
Encryption: Unknown
Time: 2024-11-16T20:59:18.000-08:00
Signal: -86.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3230209,31.87825584
-102.3258057,31.86919785,0,KIDS2023,"Network ID: 9C:57:BC:A1:DD:E6
Encryption: WPA2
Time: 2024-11-16T22:03:42.000-08:00
Signal: -89.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3258057,31.86919785
-102.3258743,31.86928749,0,KIDS2023,"Network ID: 9C:57:BC:A1:DD:E7
Encryption: WPA2
Time: 2024-11-16T22:04:11.000-08:00
Signal: -97.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3258743,31.86928749
-102.3234711,31.8767643,0,Brittany27,"Network ID: 9C:57:BC:A3:F5:E6
Encryption: WPA2
Time: 2024-11-16T21:41:02.000-08:00
Signal: -73.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3234711,31.8767643
-102.3234558,31.87664986,0,Brittany27,"Network ID: 9C:57:BC:A3:F5:E7
Encryption: WPA2
Time: 2024-11-16T21:40:32.000-08:00
Signal: -90.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3234558,31.87664986
-102.3234711,31.8767643,0,(no SSID),"Network ID: 9C:57:BC:A3:F5:E9
Encryption: Unknown
Time: 2024-11-16T21:41:02.000-08:00
Signal: -72.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3234711,31.8767643
-102.3234329,31.87673759,0,(no SSID),"Network ID: 9C:57:BC:A3:F5:EA
Encryption: Unknown
Time: 2024-11-16T20:38:22.000-08:00
Signal: -96.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3234329,31.87673759
-102.3137817,31.88022423,0,PARADISE,"Network ID: 9C:57:BC:A4:02:66
Encryption: WPA2
Time: 2024-11-16T21:18:32.000-08:00
Signal: -68.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3137817,31.88022423
-102.3134003,31.87972832,0,PARADISE,"Network ID: 9C:57:BC:A4:02:67
Encryption: WPA2
Time: 2024-11-16T21:17:57.000-08:00
Signal: -89.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3134003,31.87972832
-102.3134003,31.87972832,0,(no SSID),"Network ID: 9C:57:BC:A4:02:6A
Encryption: Unknown
Time: 2024-11-16T21:17:57.000-08:00
Signal: -90.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3134003,31.87972832
-102.31987,31.87604523,0,ross,"Network ID: 9C:57:BC:AB:75:06
Encryption: WPA2
Time: 2024-11-16T21:39:37.000-08:00
Signal: -74.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.31987,31.87604523
-102.3196793,31.87619019,0,ross,"Network ID: 9C:57:BC:AB:75:07
Encryption: WPA2
Time: 2024-11-16T21:39:34.000-08:00
Signal: -92.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3196793,31.87619019
-102.3196793,31.87619019,0,(no SSID),"Network ID: 9C:57:BC:AB:75:0A
Encryption: Unknown
Time: 2024-11-16T21:39:34.000-08:00
Signal: -92.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3196793,31.87619019
-102.3170395,31.87830544,0,BigMathGuy,"Network ID: 9C:57:BC:AC:B0:86
Encryption: WPA2
Time: 2024-11-16T21:35:13.000-08:00
Signal: -79.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3170395,31.87830544
-102.3167725,31.87833595,0,BigMathGuy,"Network ID: 9C:57:BC:AC:B0:87
Encryption: WPA2
Time: 2024-11-16T21:35:08.000-08:00
Signal: -94.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.3167725,31.87833595
-102.3166809,31.8783493,0,(no SSID),"Network ID: 9C:57:BC:AC:B0:89
Encryption: Unknown
Time: 2024-11-16T21:25:15.000-08:00
Signal: -86.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3166809,31.8783493
-102.3170395,31.87830544,0,(no SSID),"Network ID: 9C:57:BC:AC:B0:8A
Encryption: Unknown
Time: 2024-11-16T21:35:13.000-08:00
Signal: -95.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3170395,31.87830544
-102.3214264,31.87685966,0,Darth Vader,"Network ID: 9C:57:BC:DC:1A:26
Encryption: WPA3
Time: 2024-11-16T21:42:57.000-08:00
Signal: -71.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3214264,31.87685966
